Index,Event.Id,Investigation.Type,Event.Date,Latitude,Longitude,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make.and.Model
953,20181107X82534,Accident,11/7/18,,,,Fatal,Substantial,Airplane,Boeing,747,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,4,UNK,Unknown,,2018,Boeing 747
954,20181113X04447,Accident,11/9/18,,,,Unavailable,Unknown,Airplane,Boeing,757,2,Turbo Fan,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 757
955,2.02E+13,Incident,11/17/18,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,150,UNK,Unknown,,2018,Boeing 737
956,20181126X95421,Incident,11/22/18,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,127,UNK,Unknown,,2018,Boeing 737
957,20190129X85840,Incident,11/25/18,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 737
958,20181203X05042,Incident,11/26/18,,,Addis Ababa Bole intl. Airport,Unavailable,Minor,Airplane,Boeing,767,UNK,Turbo Fan,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 767
959,20181206X53303,Accident,12/3/18,004100N,0875423W,Chicago O'Hare Int'l,Fatal,Unknown,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,1,146,VMC,Unknown,,2018,Boeing 737
960,20181206X81036,Accident,12/4/18,344817N,1414418E,,Fatal,Unknown,Airplane,Boeing,767,2,UNK,Part 121: Air Carrier,Uknown,0,2,1,92,UNK,Unknown,,2018,Boeing 767
961,20181206X45642,Incident,12/6/18,341124N,1181727W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,117,UNK,Unknown,,2018,Boeing 737
962,20181212X75337,Accident,12/11/18,,,,Unavailable,Substantial,Airplane,Boeing,777,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 777
963,20181214X73427,Incident,12/12/18,,,Tijuana,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,VMC,Unknown,,2018,Boeing 737
964,20181220X84552,Incident,12/13/18,,,,Unavailable,Minor,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 747
965,20181221X55830,Incident,12/20/18,,,,Unavailable,Minor,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 777
966,20181231X83632,Incident,12/21/18,,,,Unavailable,Unknown,Airplane,Boeing,747,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,,2018,Boeing 747
967,20181231X63848,Accident,12/31/18,351249N,0805656W,Charlotte Douglas,Unavailable,Substantial,Airplane,Boeing,757,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,0,IMC,Unknown,an inadvertent loss of airspeed and increased pitch attitude prior to touchdown.,2018,Boeing 757
968,2.02E+13,Incident,1/3/19,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,119,UNK,Unknown,,2019,Boeing 737
969,20190129X84331,Incident,1/21/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
970,20190130X94935,Accident,1/29/19,331312N,0873636W,Tuscaloosa Regional Airport,Fatal,Substantial,Airplane,Boeing,727,3,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,4,VMC,Unknown,the captain's decision to continue the landing with an unsafe gear indication.,2019,Boeing 727
971,20190327X80000,Incident,1/29/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
972,20190205X55142,Incident,2/3/19,,,,Unavailable,Minor,Airplane,Boeing,787,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 787
973,20190305X42937,Accident,2/3/19,037385N,0130413W,,Fatal,Unknown,Airplane,Boeing,787,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,1,220,VMC,Unknown,,2019,Boeing 787
974,20190205X55712,Accident,2/5/19,012037N,0834613W,,Fatal,Unknown,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,1,1,117,VMC,Unknown,,2019,Boeing 737
975,20190215X60107,Incident,2/10/19,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,1,0,185,UNK,Unknown,,2019,Boeing 737
976,20190214X45738,Incident,2/13/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
977,20190301X44936,Incident,2/16/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
978,20190306X80709,Accident,2/18/19,035545N,0865726W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,1,1,143,IMC,Unknown,an encounter with convective turbulence during descent.,2019,Boeing 737
979,20190222X84313,Incident,2/21/19,282553N,0811830W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,181,UNK,Unknown,"A No. 1 (left) engine high pressure compressor stage 2 blade separation. The blade separated due to a mixed-mode fatigue crack that originated on a blade disk post and was initiated by a misaligned (out-of-schedule) high pressure compressor stage 1 variable stator vane that was missing a washer and retaining nut on the vane trunnion stem.

 

 

 
",2019,Boeing 737
980,20190307X13850,Incident,2/21/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
981,20190223X60222,Accident,2/23/19,294612N,0943936W,George Bush Intercontinental,Fatal,Destroyed,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,3,0,0,0,IMC,Unknown,"The inappropriate response by the first officer as the pilot flying to an inadvertent activation of the go-around mode, which led to his spatial disorientation and nose-down control inputs that placed the airplane in a steep descent from which the crew did not recover. Contributing to the accident was the captain's failure to adequately monitor the airplane's flightpath and assume positive control of the airplane to effectively intervene. Also contributing were systemic deficiencies in the aviation industry's selection and performance measurement practices, which failed to address the first officer's aptitude-related deficiencies and maladaptive stress response. Also contributing to the accident was the Federal Aviation Administration's failure to implement the pilot records database in a sufficiently robust and timely manner.",2019,Boeing 767
982,20190718X13216,Incident,2/26/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
983,20190301X50148,Accident,2/27/19,021197N,1572551W,,Fatal,Unknown,Airplane,Boeing,777,2,UNK,Part 121: Air Carrier,Uknown,0,1,1,217,VMC,Unknown,,2019,Boeing 777
984,20190313X55023,Incident,3/4/19,,,,Unavailable,Unknown,Airplane,Boeing,767,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 767
985,20190319X43344,Incident,3/9/19,,,,Unavailable,Unknown,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 747
986,20190310X63916,Accident,3/10/19,,,,Fatal,Destroyed,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,157,0,0,0,UNK,Unknown,,2019,Boeing 737
987,20190311X61805,Accident,3/11/19,333825N,0842539W,Hartsfield-Jackson Atlanta Int,Fatal,Minor,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,406,VMC,Unknown,,2019,Boeing 737
988,20190401X23202,Incident,3/15/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
989,20190401X22022,Incident,3/24/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
990,20190506X73508,Incident,3/26/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
991,20190401X22803,Accident,3/28/19,036728N,0864041W,Nashville International Airpor,Unavailable,Substantial,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,a collision with a bird.,2019,Boeing 737
992,20190402X22543,Incident,3/29/19,,,Kansai International Airport,Unavailable,Unknown,Airplane,Boeing,787,2,Turbo Fan,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 787
993,20190412X45210,Accident,4/12/19,263154N,0814542W,Southwest Florida Intl,Fatal,Unknown,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,1,107,VMC,Unknown,,2019,Boeing 737
994,20190506X82424,Incident,4/26/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
995,20190503X04736,Incident,4/28/19,,,,Fatal,Unknown,Airplane,Boeing,767,2,Turbo Fan,NUSC,Uknown,0,0,0,104,UNK,Unknown,,2019,Boeing 767
996,20190612X81727,Incident,4/29/19,,,,Unavailable,Minor,Airplane,Boeing,767,2,Turbo Fan,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 767
997,20200519X93321,Accident,5/2/19,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,1,185,UNK,Unknown,,2019,Boeing 737
998,20190504X04947,Accident,5/4/19,301354N,0813937W,JACKSONVILLE NAS (TOWERS FLD),Fatal,Substantial,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,1,0,142,IMC,Unknown,"An extreme loss of braking friction due to heavy rain and the water depth on the ungrooved runway, which resulted in viscous hydroplaning. Contributing to the accident was the operators inadequate guidance for evaluating runway braking conditions and conducting en route landing distance assessments. Contributing to the continuation of an unstabilized approach were 1) the captains plan continuation bias and increased workload due to the weather and performing check airman duties and 2) the first officers lack of experience.",2019,Boeing 737
999,20190624X73537,Accident,5/13/19,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,1,82,UNK,Unknown,,2019,Boeing 737
1000,20190528X32306,Accident,5/25/19,305639N,0821148W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,1,1,126,VMC,Unknown,an encounter with convectively induced turbulence while penetrating cumulus clouds during descent.,2019,Boeing 737
1001,20190605X85919,Incident,6/1/19,,,,Fatal,Unknown,Airplane,Boeing,787,UNK,UNK,NUSC,Uknown,0,0,0,163,UNK,Unknown,,2019,Boeing 787
1002,20190607X13136,Incident,6/4/19,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,2,UNK,Unknown,,2019,Boeing 737
1003,20190613X74751,Incident,6/5/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1004,20190619X25315,Accident,6/9/19,039453N,0010503W,,Unavailable,Substantial,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1005,20190617X92437,Accident,6/15/19,404133N,0074107W,Newarl International,Unavailable,Substantial,Airplane,Boeing,757,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,,2019,Boeing 757
1006,20190627X10605,Incident,6/15/19,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,113,UNK,Unknown,,2019,Boeing 737
1007,20190617X11841,Accident,6/17/19,402929N,0801358W,Pittsburgh International,Unavailable,Substantial,Airplane,Boeing,737,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,,2019,Boeing 737
1008,20190627X03647,Incident,6/18/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1009,20190625X53513,Incident,6/20/19,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,122,UNK,Unknown,,2019,Boeing 737
1010,20190718X10740,Incident,6/30/19,,,Mangalore,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1011,20190715X70511,Incident,7/2/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1012,20190718X11612,Incident,7/3/19,,,,Unavailable,Unknown,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 777
1013,20190806X82223,Incident,7/3/19,,,,Fatal,Unknown,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,272,UNK,Unknown,,2019,Boeing 777
1014,20190718X14025,Incident,7/9/19,,,,Unavailable,Minor,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 747
1015,20190718X15108,Incident,7/11/19,,,,Fatal,Minor,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,156,UNK,Unknown,,2019,Boeing 737
1016,20190715X65716,Incident,7/12/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1017,20190805X55405,Accident,7/22/19,182813N,0006660W,,Fatal,Unknown,Airplane,Boeing,767,2,UNK,Part 121: Air Carrier,Uknown,0,1,1,216,UNK,Unknown,,2019,Boeing 767
1018,20190726X91707,Accident,7/23/19,374626N,1222553W,San Francisco International,Unavailable,Substantial,Airplane,Boeing,757,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,,2019,Boeing 757
1019,20190813X51350,Incident,8/3/19,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,99,UNK,Unknown,,2019,Boeing 737
1020,20190808X43724,Accident,8/6/19,374646N,1222513W,,Unavailable,Minor,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1021,20190814X63051,Incident,8/10/19,,,,Fatal,Minor,Airplane,Boeing,787,UNK,UNK,NUSC,Uknown,0,0,0,298,UNK,Unknown,,2019,Boeing 787
1022,20190819X55827,Incident,8/15/19,,,,Fatal,Minor,Airplane,Boeing,767,2,Turbo Fan,Part 135: Air Taxi & Commuter,Uknown,0,1,0,158,UNK,Unknown,,2019,Boeing 767
1023,20190822X91454,Accident,8/15/19,,,,Fatal,Unknown,Airplane,Boeing,787,UNK,UNK,Part 129: Foreign,Uknown,0,1,1,223,UNK,Unknown,,2019,Boeing 787
1024,20190819X52614,Incident,8/18/19,,,,Fatal,Minor,Airplane,Boeing,757,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,159,UNK,Unknown,,2019,Boeing 757
1025,20190918X14853,Incident,8/20/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1026,20190903X65424,Incident,8/24/19,,,,Unavailable,Unknown,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 777
1027,20190917X82433,Incident,8/31/19,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,133,UNK,Unknown,,2019,Boeing 737
1028,20190916X80750,Incident,9/2/19,263412S,0027112E,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1029,20190918X43537,Incident,9/8/19,,,,Unavailable,Minor,Airplane,Boeing,767,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 767
1030,20191204X31909,Incident,9/11/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1031,20190923X85858,Incident,9/15/19,,,,Unavailable,Unknown,Airplane,Boeing,777,2,Turbo Fan,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 777
1032,20191002X11326,Accident,10/2/19,415554N,0724132W,Bradley Intl,Fatal,Destroyed,Airplane,Boeing,B17,4,Reciprocating,Part 91: General Aviation,Other Work Use,7,1,5,0,VMC,Unknown,"The pilots failure to properly manage the airplanes configuration and airspeed after he shut down the No. 4 engine following its partial loss of power during the initial climb. Contributing to the accident was the pilot/maintenance directors inadequate maintenance while the airplane was on tour, which resulted in the partial loss of power to the Nos. 3 and 4 engines; the Collings Foundations ineffective safety management system (SMS), which failed to identify and mitigate safety risks; and the Federal Aviation Administrations inadequate oversight of the Collings Foundations SMS.",2019,Boeing B17
1033,20191010X33637,Incident,10/8/19,,,,Fatal,Minor,Airplane,Boeing,767,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,102,UNK,Unknown,,2019,Boeing 767
1034,20191108X51810,Incident,10/15/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1035,20191022X52238,Incident,10/20/19,,,,Unavailable,Minor,Airplane,Boeing,777,2,Turbo Fan,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 777
1036,20191030X32542,Incident,10/27/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1037,20191107X61159,Incident,10/31/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1038,20191119X32050,Accident,11/11/19,,,,Unavailable,Unknown,Airplane,Boeing,747,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 747
1039,20191119X82056,Incident,11/14/19,,,,Fatal,Minor,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,3,UNK,Unknown,,2019,Boeing 747
1040,20191125X51625,Incident,11/14/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1041,20191202X53600,Incident,11/21/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1042,20191125X61245,Incident,11/22/19,,,,Unavailable,Minor,Airplane,Boeing,787,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 787
1043,20191125X34226,Accident,11/23/19,,,Bogota Eldorado Airport,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,93,UNK,Unknown,,2019,Boeing 737
1044,20191204X31539,Incident,11/28/19,,,,Unavailable,Minor,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 747
1045,2.02E+13,Incident,12/6/19,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1046,20191218X84144,Incident,12/11/19,,,,Unavailable,Minor,Airplane,Boeing,747,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 747
1047,20191217X00033,Incident,12/16/19,,,,Fatal,Unknown,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,11,UNK,Unknown,,2019,Boeing 767
1048,20191227X84547,Accident,12/19/19,415828N,0875326W,Chicago O'Hare Intl,Fatal,Unknown,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,1,184,VMC,Unknown,,2019,Boeing 737
1049,20200110X80637,Accident,12/22/19,003965N,0942839W,Kansas City Intl,Unavailable,Substantial,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,,2019,Boeing 737
1050,20200107X35017,Accident,12/23/19,394458N,0010503W,Denver International,Fatal,Substantial,Airplane,Boeing,737,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,178,UNK,Unknown,,2019,Boeing 737
1051,20191224X91219,Incident,12/24/19,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2019,Boeing 737
1052,20200225X55145,Incident,1/1/20,,,,Unavailable,Unknown,Airplane,Boeing,757,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 757
1053,20200121X51136,Incident,1/5/20,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,178,UNK,Unknown,,2020,Boeing 737
1054,20200108X01007,Accident,1/8/20,,,,Fatal,Destroyed,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,176,0,0,0,UNK,Unknown,,2020,Boeing 737
1055,20200109X21704,Accident,1/8/20,404637N,0735226W,LaGuardia Airport,Fatal,Substantial,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,121,UNK,Unknown,failure of the deicing truck driver to maintain appropriate clearance from the airplane.,2020,Boeing 737
1056,20200114X40358,Accident,1/12/20,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,1,173,UNK,Unknown,,2020,Boeing 737
1057,20200213X55551,Accident,1/20/20,,,,Fatal,Minor,Airplane,Boeing,767,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,4,UNK,Unknown,,2020,Boeing 767
1058,20200129X03346,Incident,1/22/20,335646S,1511038E,,Unavailable,Unknown,Airplane,Boeing,777,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 777
1059,20200203X10951,Incident,1/31/20,,,,Fatal,Minor,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,3,UNK,Unknown,,2020,Boeing 747
1060,20200210X92231,Incident,1/31/20,,,,Unavailable,Minor,Airplane,Boeing,757,2,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 757
1061,20200205X02356,Incident,2/3/20,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 737
1062,20200211X10757,Accident,2/3/20,335630N,1182431W,Los Angeles International,Unavailable,Substantial,Airplane,Boeing,747,4,UNK,Part 121: Air Carrier,Uknown,0,0,0,0,VMC,Unknown,,2020,Boeing 747
1063,20200205X32547,Accident,2/5/20,,,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,3,161,19,0,UNK,Unknown,,2020,Boeing 737
1064,20200210X02215,Incident,2/9/20,,,,Fatal,Unknown,Airplane,Boeing,757,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,194,UNK,Unknown,,2020,Boeing 757
1065,20200210X14013,Incident,2/9/20,,,,Unavailable,Minor,Airplane,Boeing,787,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 787
1066,20200210X83657,Accident,2/9/20,,,,Fatal,Substantial,Airplane,Boeing,737,2,UNK,Part 129: Foreign,Uknown,0,0,0,100,UNK,Unknown,,2020,Boeing 737
1067,20200213X54754,Incident,2/9/20,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 737
1068,20200225X23418,Accident,2/15/20,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,2,1,84,UNK,Unknown,,2020,Boeing 737
1069,20200225X20803,Accident,2/25/20,,,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,4,UNK,Unknown,,2020,Boeing 737
1070,20200319X91719,Incident,2/27/20,,,,Unavailable,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 737
1071,20200413X15324,Incident,2/28/20,,,London Gatwick,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 737
1072,20200304X44715,Incident,3/1/20,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 737
1073,20200312X91006,Accident,3/8/20,,,,Fatal,Substantial,Airplane,Boeing,767,2,Turbo Fan,Part 135: Air Taxi & Commuter,Uknown,0,0,0,181,UNK,Unknown,,2020,Boeing 767
1074,20200321X14202,Accident,3/21/20,036448N,0011598W,McCarran International Airport,Fatal,Substantial,Airplane,Boeing,757,2,UNK,Part 121: Air Carrier,Uknown,0,0,0,127,VMC,Unknown,the excessive pitch attitude at touchdown.,2020,Boeing 757
1075,2.02E+13,Incident,3/27/20,,,,Unavailable,Unknown,Airplane,Boeing,787,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 787
1076,20200528X83033,Accident,4/12/20,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,1,25,UNK,Unknown,,2020,Boeing 737
1077,20200521X63755,Accident,5/19/20,343415N,1171945W,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,95,VMC,Unknown,,2020,Boeing 737
1078,20200624X14947,Incident,6/8/20,,,,Unavailable,Unknown,Airplane,Boeing,787,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2020,Boeing 787
1079,20200707X51545,Incident,6/11/20,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,37,UNK,Unknown,,2020,Boeing 737
